,userId,movieId,rating,timestamp
14670299,152496,2890,2.0,1179225462
22992278,238788,410,2.0,943614543
1338784,13795,2728,4.0,952917805
18793203,195150,3943,3.0,1046026923
8624874,88946,175,5.0,1257186052
16924811,175882,3793,3.5,1112748067
6323082,65307,25,5.0,1023202573
13486458,140257,778,4.0,1078842665
16022034,166785,1344,3.5,1172154487
20599869,214108,45499,3.5,1291619728
6438772,66438,1374,3.0,989823465
2462995,25574,1127,4.0,994906002
4748752,48832,46578,4.0,1202771785
12303089,127602,5506,4.0,1494613522
5268206,54294,2150,3.0,944909728
25466196,265103,3548,4.5,1181702290
10112619,104326,2289,4.5,1284771367
11392385,118234,2987,3.5,1150299602
2759373,28611,4886,3.5,1183791813
1890262,19642,6539,3.0,1439238311
7059408,72880,3949,4.5,1344040355
25101171,261175,648,3.0,1244500597
25238634,262730,2085,1.0,1112485920
8652063,89204,94864,3.0,1457467415
1892077,19659,1702,3.0,913856120
6506455,67166,1090,4.0,945571375
903592,9212,6383,3.5,1447395333
22366843,232116,2262,3.0,977679172
14473100,150421,79132,4.5,1458681885
3337289,34706,317,2.0,1230490333
15795857,164265,1220,4.0,1482171680
25671782,267193,524,3.0,1173737968
1808478,18743,1517,0.5,1197848030
13034477,135444,783,3.0,868018604
24646295,256167,2571,5.0,997362641
6416151,66247,2539,2.5,1356701593
10846422,112040,134130,3.0,1465669797
20347692,211408,3578,5.0,1144635016
16681523,173530,2389,1.0,940027141
1991783,20721,2080,5.0,1421339322
10274273,106055,589,0.5,1382958103
4911200,50568,43919,2.0,1404959791
2231575,23169,1329,0.5,1109788793
7558562,78076,1120,3.0,940729472
21944476,227959,4993,5.0,1167006092
17870304,185501,231,3.0,1096081039
24155724,250938,168366,4.0,1491938315
5121728,52776,7,3.0,860274064
8966665,92552,3751,4.0,1422228821
4748563,48826,5618,5.0,1046199035
18001180,186927,3638,1.5,1330255624
18638827,193522,1350,3.0,856029771
24321327,252579,608,5.0,1112423163
15981638,166294,405,2.0,1038744535
14922644,155123,608,3.5,1164147070
15284556,159087,367,2.0,1210701706
8568571,88380,410,4.0,833917113
17725121,183909,1639,3.0,1433891052
21495787,223301,157,1.5,1087026411
13671369,142035,71264,3.5,1258567788
15705958,163345,231,3.0,845746379
11958943,123958,253,3.0,832699508
4659583,47836,1732,4.0,1374996122
17710346,183718,2997,5.0,1439781234
25321643,263629,173,1.0,1117830431
20732103,215447,7438,5.0,1306344826
18744361,194690,6058,3.0,1136797166
18447298,191410,2370,4.0,992919507
10199545,105233,1961,3.0,1444944540
22020791,228698,1186,5.0,853156230
21050302,218750,1389,2.0,942336962
25844323,268879,42011,3.0,1159306333
19470908,202179,1635,2.0,965771942
15868896,165078,4011,3.5,1433716458
15115113,157279,110,5.0,957836845
15080610,156903,104211,5.0,1436973234
11003849,113784,3949,4.5,1134553475
14812905,154055,2145,3.0,1201296357
17055625,177126,719,3.0,865433385
8754497,90347,27857,5.0,1411937288
2465329,25606,1293,3.0,978603762
1961942,20399,1,4.0,856796366
2064516,21484,53578,3.5,1405639255
1837178,19044,2927,4.0,1493339581
24468325,254276,65230,3.5,1415576074
19304377,200478,551,5.0,978550420
9890522,101892,2722,1.0,940109603
16632793,172878,4973,4.0,1111700700
10701203,110487,27376,4.5,1242856904
8875565,91494,2000,4.0,995584052
21703142,225402,2717,3.5,1134785943
13595205,141358,5679,4.0,1046983522
11066372,114492,1025,5.0,1044501881
18863535,195918,152081,4.5,1499536238
18314841,190030,198,3.0,965522318
14531673,151028,33880,3.5,1226863633
13285176,138103,588,2.0,834140151
7023635,72430,6711,3.5,1074570380
21925811,227770,593,5.0,850237639
6175572,63641,347,5.0,841838463
24010704,249312,1584,2.5,1326062394
18409128,191069,3189,4.0,1038611669
6649190,68630,1219,4.0,1169586329
3030076,31667,3185,3.0,992715453
16618977,172757,1189,5.0,944902858
13818943,143563,7438,4.0,1213204858
5222874,53827,99912,4.0,1462209934
19801457,205741,68157,3.5,1339997169
7060424,72886,2692,2.5,1454147089
2479171,25740,4878,5.0,1265140172
16377906,170267,49530,3.5,1476761448
21220571,220411,4438,4.0,1288816005
22288117,231370,55732,3.0,1223164964
6329275,65372,1259,5.0,859644130
17955113,186437,33493,4.5,1360342806
15655401,162851,44022,3.5,1149395373
116790,1159,4700,2.0,1338013418
20328953,211222,165,5.0,930570802
23201614,240758,1214,5.0,1227775476
9926597,102281,231,4.0,867265413
19211931,199487,5899,2.5,1173038405
12112930,125622,736,1.5,1053114184
22803460,236944,4291,2.5,1242339067
22971408,238594,90888,1.0,1482265873
18735591,194608,2409,2.0,1091229243
16052711,167074,553,3.0,845364945
15378823,160046,3169,5.0,1023057835
22847976,237389,830,3.0,1199347178
2775876,28830,317,2.0,973636077
21891758,227454,3763,3.0,1078274551
5096440,52454,1223,3.5,1142957949
545807,5615,315,3.0,841754840
23289434,241715,2514,1.0,1149783673
12734407,132163,56367,2.0,1457912706
21563158,224013,4037,2.5,1346644118
4740933,48747,5463,4.0,1446434671
3665956,38179,1327,4.5,1243212367
21369139,221937,5135,3.5,1334513230
851732,8667,1029,3.5,1141080640
17593622,182539,84772,4.0,1479966824
17936320,186183,2023,4.0,1361327382
1425428,14690,4019,3.0,1071525754
2262180,23464,62511,4.0,1230753900
22856814,237475,3744,2.0,964807971
18439598,191344,7451,4.5,1151552866
4964358,51063,39,4.0,1033528685
4808439,49503,103249,2.5,1444911046
3921911,40803,780,3.0,856302361
14745713,153353,3082,2.0,1237787824
17171219,178299,141,3.0,858862329
19576947,203370,33679,4.0,1247055023
3569516,37204,3966,4.0,1216018590
18680450,194011,31424,0.5,1417979079
20860018,216802,1562,5.0,1349630940
13736406,142753,4886,5.0,1067310562
13669876,142031,33615,3.0,1118809309
2535078,26353,1586,3.0,956603900
23674787,245739,6455,3.5,1122344735
12207431,126648,3471,2.0,974694059
11660726,120979,1089,3.0,952008238
7713766,79588,1073,5.0,869485885
20696014,215060,3258,5.0,1497875561
12042117,124883,4720,4.5,1289347671
9753936,100660,231,2.0,833951442
7513262,77530,7361,5.0,1165955327
10011078,103275,8636,3.5,1499279708
17370391,180261,1961,3.5,1280998033
4616723,47402,1282,4.0,1472692821
1604006,16624,5737,0.5,1415321339
21763347,226008,376,2.0,1349950406
5341669,55135,1193,4.5,1136475744
22459654,233145,3539,4.0,1280267476
17956482,186452,45722,3.0,1271776290
7740981,79828,667,3.0,869252115
9731657,100425,2273,3.5,1327622637
632145,6403,2100,3.5,1113929916
12561646,130393,32,3.5,1252877733
20784239,215998,149352,2.0,1472876813
25742895,267888,42738,3.0,1441572305
343842,3672,1287,3.0,1005244469
252629,2629,16,4.5,1111542456
14004531,145510,5952,5.0,1266074239
9725626,100361,2571,4.5,1425985172
2233691,23191,592,3.0,831812737
15083145,156927,1278,4.0,1001463106
16093353,167424,2997,5.0,949072596
4010599,41693,3155,3.0,978324545
1425757,14690,6711,4.0,1081187549
51644,543,1222,5.0,962140191
14876678,154695,1288,3.5,1308869974
20962171,217826,296,5.0,1266950587
14746428,153362,724,3.5,1111158434
10576212,109155,2762,4.5,1199650053
6733269,69456,33493,2.5,1144763305
3077008,32108,52885,3.5,1329595401
17554333,182169,158,2.0,880130943
22743201,236345,31685,2.0,1455287493
25260631,262953,27821,4.0,1135625594
9236852,95357,122886,3.0,1449972986
9676707,99854,6659,3.5,1458450532
16246848,168810,41997,4.0,1177467943
24382782,253256,474,4.0,844568217
9748105,100584,7147,4.0,1115781920
25707003,267570,364,0.5,1085285338
16995253,176571,215,4.0,1445450775
14559115,151297,317,1.5,1266786331
17873609,185557,4308,5.0,1243385901
4111687,42755,2186,4.0,1368167925
18632534,193458,1206,4.5,1184732590
9258978,95577,2952,4.5,1472405607
517612,5333,46578,5.0,1423886325
25898731,269569,4638,3.0,1478489263
12667272,131449,5463,3.0,1041271987
23064535,239515,143055,5.0,1492904595
18208767,188898,44199,3.5,1443587414
14052708,146027,1517,5.0,1024456417
5862082,60280,2231,4.5,1080849885
23520510,244102,6016,5.0,1371168784
15625791,162595,46970,3.5,1494520961
9625570,99276,3753,4.0,1083200298
2364351,24463,227,3.0,848584108
6725243,69402,2028,4.5,1162889208
15782291,164149,1162,5.0,902344154
3527279,36746,2959,4.0,1254507073
10432494,107720,2608,2.0,1030410260
21950833,228038,3809,4.5,1240966346
979382,10012,2599,4.0,1099928630
2100145,21807,1291,3.5,1439501316
5773565,59453,541,4.0,940528847
8984986,92706,5418,5.0,1112710602
23348373,242344,32031,1.5,1112357428
13813563,143487,2190,2.0,974724939
20693610,215032,47044,3.0,1171151944
20692819,215032,1527,1.0,968212309
25879472,269288,419,1.0,834695608
8950260,92390,26225,4.0,1241207627
9803049,101157,8961,3.0,1129400229
2550786,26533,44191,4.5,1240540877
10213678,105396,55765,4.5,1331422170
21947310,227994,1017,3.0,840818515
3742560,39016,1092,2.5,1285052582
10510395,108519,1645,3.5,1235451342
5207715,53655,3552,3.0,956779086
18832476,195586,160289,3.5,1469785763
9894208,101925,95167,4.0,1394591801
23792720,246986,53322,3.5,1199646075
10546313,108875,8638,3.5,1290372856
4391191,45385,1620,4.0,1239725781
22609113,234910,71535,3.5,1365365399
7313522,75408,1136,5.0,1006791381
4735825,48674,4226,5.0,1477912648
11991629,124264,562,4.0,1232736987
24564746,255329,1060,2.5,1154913087
15573491,162140,2719,1.5,1081354647
11921563,123613,786,4.0,839415811
349285,3718,1210,4.5,1225244223
16024219,166810,78499,5.0,1318882448
14827000,154219,2028,3.5,1258677313
16374273,170215,4571,5.0,1086984786
1378323,14189,1359,2.0,946761080
8687865,89550,1689,5.0,974788181
14363083,149183,5103,3.0,1067237467
25890352,269428,362,4.0,832222977
20491956,212936,5630,3.5,1178770968
12442533,129100,4989,2.0,1023411596
6527302,67359,5445,4.0,1467566535
13287129,138124,1196,3.5,1222223998
3383857,35182,1249,5.0,1005678396
21966467,228234,1120,4.0,995096982
16808490,174685,5693,3.5,1094067358
20901277,217181,63082,4.5,1465687285
21091880,219159,47491,4.0,1445020803
25607127,266530,4246,4.0,1022745236
1173665,12072,2396,5.0,944904717
8690344,89587,1320,2.5,1161124061
24853418,258397,1345,0.5,1335843030
22710175,235997,4463,3.5,1266882704
8489256,87395,2273,5.0,996040564
21121210,219453,104211,3.5,1449288292
2582186,26854,608,5.0,939107246
22403854,232517,1012,5.0,1069440175
2787700,28948,5952,4.5,1295205472
12116133,125660,2329,4.5,1435407657
21326397,221477,26,3.0,1103054037
18910911,196358,94959,4.0,1356912250
22438202,232871,3201,4.0,976066161
17754669,184246,750,4.5,1316455615
15646666,162803,44,1.0,1165799058
19086903,198273,69757,4.0,1452197830
3369870,35041,3,3.0,868075814
14800054,153926,413,3.0,836732231
21271619,220980,96079,5.0,1487297763
9086919,93816,87192,3.0,1449562092
6517762,67253,37731,4.0,1147020447
15330344,159575,1266,4.0,947129355
11439121,118681,329,4.0,840746172
10100440,104201,1197,3.0,945196425
18655478,193738,356,5.0,843512811
1465567,15061,51935,3.5,1200924974
9527880,98330,81834,5.0,1495913237
1454309,14951,337,3.0,829993382
10450306,107895,8361,2.5,1441337088
9184776,94841,14,4.0,1395731809
7294252,75227,434,2.0,830596126
14907483,154977,2046,2.0,976504578
13059732,135722,65,2.0,1343864695
8012985,82619,65037,2.0,1460495197
15166326,157815,6016,4.0,1451913151
21129420,219552,1302,4.0,854986529
15155388,157687,58559,4.0,1302723795
14064086,146142,7089,3.5,1268988482
17808865,184771,593,4.0,1460293214
25407420,264574,1320,4.0,958331187
9623040,99240,480,3.0,841242601
2927391,30494,122904,3.5,1501468041
19441441,201857,2373,3.0,945195917
22461376,233161,34048,4.0,1325691883
5806216,59701,154,4.5,1391774395
4981421,51220,356,5.0,840224508
15142059,157554,588,5.0,945199129
23318209,242035,71520,3.0,1262717317
3894602,40465,111529,3.0,1425176401
23896721,248191,50,5.0,839934080
12560611,130372,24,5.0,846504663
16697151,173683,593,4.0,1452818057
24630274,255933,84094,3.5,1296456489
11352689,117818,474,4.0,837768224
13812932,143472,1198,5.0,1043782655
20028895,208276,6874,3.5,1494950022
13135068,136501,48774,3.5,1439776601
21841421,226904,5047,3.5,1310702780
20737723,215500,608,4.0,1140300378
5283664,54499,2696,3.0,1028951203
2307798,23969,7444,3.5,1451798198
8278241,85353,2985,2.5,1159218752
24264933,252022,40732,4.0,1155508369
24705731,256795,805,4.0,868118636
9252047,95498,1485,4.0,863211191
23865454,247857,2804,5.0,965105975
20872464,216906,2719,3.5,1305940252
19071623,198109,2959,4.0,1438209004
5957908,61314,27731,5.0,1434140846
1176709,12103,94777,3.0,1468743018
14674448,152526,107406,4.0,1444783341
12389710,128521,8638,2.5,1347591818
11096885,114825,551,3.0,962470241
23267389,241481,1011,1.0,1000207404
11716771,121475,54001,4.5,1424401764
24270248,252069,3704,3.5,1074457487
21965279,228216,223,3.0,946879784
6613323,68244,52929,4.5,1276608735
18599439,193086,50872,5.0,1360197367
15663321,162935,2495,5.0,1045207055
7441008,76782,1955,3.0,941954323
11548907,119817,2375,2.5,1169782626
23299355,241798,1968,2.0,944933466
2823646,29390,8529,2.5,1290348136
1692301,17615,965,5.0,940604138
24175788,251164,1321,5.0,1475909640
24294664,252329,2657,3.0,1137702971
17814980,184837,832,4.0,859280415
853722,8667,98809,4.0,1366729775
25615937,266609,64620,4.0,1231967293
17351094,180100,1029,3.0,1181247279
9980741,102892,62970,5.0,1426292958
15808744,164395,1222,3.0,1439771373
9398710,97077,2324,4.5,1192429921
15734345,163633,4370,4.5,1453777577
23737391,246417,17,4.0,858855516
21089511,219151,457,4.0,943087400
21190259,220138,3105,3.5,1121301539
15326778,159535,1193,4.5,1138835472
15487274,161203,3147,4.0,1337206751
15360678,159910,1909,4.0,1010725744
9025659,93172,112852,4.5,1498848339
8353858,86128,8154,3.5,1108532134
66284,714,91529,5.0,1348611572
4599533,47253,1956,3.5,1060374296
22597551,234795,1240,4.0,1501373566
4224746,43836,8012,4.5,1197563851
10904225,112684,6708,4.0,1120942092
9900598,101990,24,3.0,973930883
10392079,107291,3176,4.0,1499677533
8790025,90631,1393,3.0,1225747998
1781698,18481,3649,2.0,1047074666
13669712,142031,4508,4.0,1010202588
24670756,256424,266,4.0,832015055
24264808,252022,8638,3.5,1135191770
11473086,119018,112370,1.5,1468184711
3408319,35429,3499,3.5,1192552411
9553687,98560,1244,3.0,1476214099
13418855,139555,50,3.0,946123257
21100365,219233,58,3.0,1055016551
26019181,270859,4886,4.5,1078594184
7017269,72346,71466,3.5,1285558903
13441707,139811,7138,0.5,1202082657
12985434,134848,3616,3.0,975281557
6466773,66737,232,4.5,1202609566
118996,1179,1024,3.0,850465060
17505043,181675,589,4.0,1230071642
13180899,136975,1290,4.0,1329059224
1977217,20570,349,4.0,837178034
25288479,263261,3481,4.0,975122325
5410922,55790,74,2.0,1462647809
22614154,234997,1704,3.0,1487548249
16485692,171383,7360,3.5,1443937699
8541137,88015,3653,5.0,1112373846
12531788,130043,1084,3.0,1111721845
21514162,223495,8368,2.0,1458445839
3015164,31489,4102,4.5,1225267686
16712181,173786,33679,4.5,1417472749
7303628,75335,1676,4.5,1276275895
6492837,67045,2355,3.0,953250851
4791596,49350,1721,4.0,892217579
4285139,44481,1644,2.0,1111721161
1434876,14788,1012,4.5,1119034645
10820365,111751,1345,3.0,1228073715
4142292,43027,5418,2.0,1045444971
15511621,161430,97225,4.5,1370454935
9430638,97328,110,5.0,1449344615
2946291,30696,3557,3.0,1054239660
16850083,175133,2750,4.5,1137159997
6499873,67102,7981,4.5,1165023484
5949374,61253,64716,4.0,1273599003
1063171,10817,2363,2.0,944926126
23979444,248952,441,4.5,1270504353
23164563,240445,2028,3.5,1477673260
2470787,25646,2194,5.0,1023766420
730166,7431,593,5.0,940969164
13635755,141755,99594,3.0,1460774634
826789,8488,1,4.0,879417453
3225911,33540,153,1.0,1279988554
2932879,30559,1321,4.0,1288623299
9918522,102187,4002,5.0,1372408983
19714232,204726,1391,0.5,1064967171
25273271,263109,1214,4.0,974053922
21292895,221194,97,5.0,867600800
17375489,180320,1210,4.0,940547122
22490348,233492,527,5.0,980213794
18048878,187400,4144,5.0,1250282035
13580890,141222,3102,2.0,1005435882
3003693,31377,4957,3.0,1085444083
432250,4463,6768,4.0,1120806177
12622852,130990,588,3.0,848435210
12179385,126323,26181,4.0,1254444733
11538894,119703,2034,1.5,1256517996
24113295,250397,209,4.0,842434841
8716758,89843,3083,5.0,1453561673
25051995,260620,1197,5.0,942355404
15633460,162662,3146,3.0,1346948103
11797663,122410,79132,4.5,1400310115
8061876,83233,3114,4.5,1128706607
4393573,45423,497,5.0,964688917
6891809,71113,898,5.0,1293769194
18371297,190682,2987,4.0,1268666090
1799684,18652,2302,2.0,1125787241
7492151,77309,1909,4.5,1133186132
17671729,183288,1569,3.5,1156566334
4739250,48723,4077,4.0,995916054
9478222,97861,5785,0.5,1075409559
10903610,112682,81804,3.5,1449046265
5908512,60805,40629,3.5,1448131611
13226309,137474,4700,2.0,1198098278
22696978,235871,246,1.0,1001800281
7655944,79042,7139,3.5,1433782757
21640868,224776,59615,2.5,1213611357
4443126,45811,6743,3.0,1455488842
19622398,203854,1101,5.0,975819338
10447454,107834,1381,2.5,1365794552
5630262,57960,52285,3.0,1196284597
14848628,154386,56587,3.5,1465699914
6238189,64334,253,3.0,848590545
931761,9488,3122,2.0,1011538538
10598633,109370,2053,1.0,1437797367
25028535,260342,26055,4.5,1257530398
20932777,217510,4571,3.5,1372081335
24686397,256621,733,3.5,1416699674
9764961,100781,529,5.0,1331044421
499020,5171,21,3.0,1184277409
25383250,264277,32587,3.5,1216447286
7496319,77364,39,4.0,1360062080
12623118,130994,7254,3.5,1434283298
12192519,126485,316,5.0,949370236
6495311,67067,50068,4.0,1237148429
4600860,47253,52617,3.5,1285711962
25994829,270575,27003,4.0,1287413514
16878611,175511,707,3.0,848678377
10485700,108283,2011,1.5,1053108517
24378507,253216,780,1.0,850382894
24600165,255676,81932,3.5,1381465757
3394521,35276,1089,3.5,1471449061
5352366,55201,4855,3.0,1009597245
746524,7573,3421,4.5,1113540910
24506699,254684,141,4.0,863268545
10487217,108305,78499,4.0,1306651378
2406891,24954,306,4.0,974595929
2412133,25021,1079,4.0,974830175
11446209,118749,1907,5.0,1468183219
1489842,15325,1912,3.0,992228895
16773078,174391,47,4.5,1430144752
25551448,265934,1027,4.0,1082001934
9101647,93981,33679,3.0,1163706573
4853720,49945,4022,3.5,1453064479
12705782,131884,858,5.0,1025361925
5423041,55884,55156,3.5,1266300555
13196526,137144,45722,3.0,1202661957
5341065,55131,46,3.0,849908744
16226029,168644,1210,5.0,862999325
12604945,130818,4795,4.0,1261504365
22039784,228869,2973,4.0,1413275734
21065205,218910,3979,2.0,1455665089
7341434,75667,31696,1.0,1206744579
10858326,112202,802,4.0,843334206
15164123,157790,144636,4.0,1472942743
20752228,215659,4878,4.5,1127518809
18127294,188183,7584,3.5,1115122691
13475816,140111,155846,3.0,1497975480
9456979,97625,2373,2.5,1144120071
19603793,203638,1570,3.0,1046369530
24217514,251511,2959,5.0,1027872648
88523,886,33493,0.5,1464988067
22750755,236420,1287,3.0,1286588267
3502893,36486,185,3.0,852746449
6808934,70313,1920,3.0,1459541091
1241053,12749,2571,4.0,1183442010
24268741,252058,2140,5.0,962929984
2134500,22169,2324,5.0,1487426924
20982580,218069,8368,5.0,1341153226
7549398,77953,1566,4.5,1170027913
13096603,136052,1193,3.0,1180556195
7848482,80905,318,5.0,1447885872
19697868,204566,597,3.5,1341958718
11643295,120798,595,1.0,836168935
4959386,51010,910,4.0,1347838580
22577526,234529,780,4.0,1047402436
9602211,99050,594,2.5,1487156574
17436395,180941,955,4.5,1229726783
9228882,95286,1967,3.0,950408150
13746090,142862,1588,3.0,1076112316
17586428,182440,2212,5.0,953810589
3885543,40397,3300,3.0,1262141062
18796239,195187,16,3.0,857012662
5503805,56744,357,4.5,1420147944
5615073,57845,53464,3.5,1195924974
1330304,13705,2571,4.5,1497031323
21289737,221165,3994,3.5,1055496101
17015349,176790,2762,4.0,1121455794
7871343,81114,104841,4.0,1439848018
17802143,184729,168,3.0,832632185
3582277,37304,786,4.0,867732567
24876888,258662,1645,5.0,1463720670
18833921,195603,2710,3.0,963374546
21346110,221663,480,5.0,1494809104
3425216,35609,2959,4.5,1169475417
1577498,16372,920,5.0,1488243602
3583732,37324,2640,4.0,1162969635
11373967,118062,8961,3.5,1201048251
9202610,95025,1258,3.0,940592013
7533092,77749,1300,5.0,857990954
6625247,68367,2078,4.0,901193346
8511601,87680,5060,4.5,1113404537
25779601,268258,2527,2.0,1044247663
10661121,110045,48394,3.0,1235255865
25639577,266787,440,2.0,842947944
18478325,191784,96610,2.0,1454884566
14679034,152605,3248,5.0,1220394119
12841198,133276,109487,4.0,1444562605
14949546,155437,122882,4.0,1446640225
12284330,127455,46976,3.0,1180711712
25240195,262749,2021,2.0,947699961
14498790,150724,1277,3.5,1147696751
11520968,119536,491,3.0,863357693
23605726,245028,4992,3.0,1163171651
16030388,166875,4161,2.5,1365674968
3580800,37292,158238,3.5,1465835147
4219712,43775,1049,3.0,975973307
22840191,237303,141688,4.0,1470870829
4657061,47823,36,5.0,851860468
10230426,105587,527,4.5,1410453010
13163279,136790,44,4.0,1118186259
20447688,212464,1233,1.0,1055932837
9683399,99945,1028,4.0,1466897027
16590778,172447,88405,5.0,1488569538
16529680,171900,4995,4.5,1435162140
4276681,44383,161,5.0,1116421139
1080511,11014,86911,4.0,1395639790
23286477,241691,2796,4.0,1059766916
25226324,262613,252,2.0,834133527
18659599,193780,586,4.0,1301874511
16668683,173344,4299,3.0,1331287354
19404592,201490,318,5.0,1104128572
11272341,116911,733,4.0,859474992
6731750,69444,5679,4.5,1458854539
15109162,157192,102720,3.5,1387602627
18972364,196990,8784,4.5,1106846294
21658683,224988,101076,3.0,1377966769
4708088,48406,4014,4.0,1133289061
10750757,110996,1590,3.0,945234336
16968669,176293,2571,5.0,1429373051
21716191,225531,6416,2.5,1069920354
2073005,21569,3317,3.5,1125634491
3767012,39273,155288,2.5,1470592015
24047928,249688,8623,4.0,1375213175
11103107,114920,37211,3.0,1463426906
10325986,106584,135844,2.5,1443883407
23630409,245257,79091,2.5,1490664830
9206505,95077,8261,3.0,1290787831
17265198,179266,1210,4.0,994109161
2853292,29731,1219,4.0,1132160077
21016222,218413,2699,3.0,1007828467
22378744,232218,32,3.0,848614959
22498525,233603,6332,5.0,1480407906
15863462,165020,4190,5.0,1006359334
21244045,220653,1210,4.0,946955283
6907426,71236,1094,3.0,957984263
16802986,174642,4993,5.0,1134505481
16734645,174027,318,4.5,1196734692
19030873,197583,315,3.0,845543166
18239913,189213,3949,4.5,1301577909
13229067,137500,6874,2.5,1474690527
7555028,78013,2513,3.0,967216101
22552101,234211,2248,2.5,1134539997
1033650,10524,59315,4.5,1225648009
24006644,249266,3421,4.0,1293826771
1441899,14818,48385,4.5,1209247951
9895086,101929,112183,3.5,1447194783
22443145,232923,165,3.0,1216134880
18757430,194791,43415,3.0,1423706037
13879938,144241,6765,4.0,1103510674
20801078,216176,631,5.0,860140995
16207790,168490,1304,4.5,1214932648
19455064,202022,1203,5.0,957074595
24464660,254243,95,3.0,866279721
1246531,12788,44665,4.0,1435257696
13450815,139903,8331,3.5,1209418129
334407,3563,1221,3.5,1465523916
16306670,169438,1201,4.0,1044684118
19756871,205253,70286,4.0,1380847502
7718067,79633,1250,4.0,866401923
12998343,134988,2012,5.0,1036297341
12058750,125089,1302,3.0,1095630075
16224922,168627,102,2.0,852486012
5340612,55120,1285,4.0,1258893579
25707692,267577,1270,1.0,1215003483
4372601,45204,111,4.0,1452483463
14595714,151711,305,3.0,833213282
22457848,233123,303,3.0,832945853
8754516,90347,56782,3.5,1411935926
24894756,258866,233,2.0,962651181
16590303,172438,2355,2.0,945077477
3951773,41120,1518,3.0,880061753
23120164,240030,4750,1.0,999928258
22991829,238781,3252,5.0,974862922
6454897,66581,3611,3.0,974711386
14735427,153255,4720,3.5,1425315528
17637615,182920,33794,2.0,1447768517
9315949,96217,81788,2.0,1298382574
23355093,242412,3948,5.0,971005300
7148711,73721,784,4.0,1109099729
24481690,254406,185,3.5,1440976982
21272119,220989,527,5.0,833682566
26021299,270887,1598,5.0,1463494668
11184293,115880,2009,3.0,903780015
1885577,19589,2455,4.5,1345319659
907885,9273,1148,5.0,1140825114
7190311,74170,338,3.0,841168503
9989198,103008,4022,4.0,978978556
7415440,76504,2395,4.0,981312629
11315282,117395,2133,3.0,945640141
14309810,148608,1393,2.0,985489881
9534868,98406,16,3.0,938967620
18840047,195656,7460,4.0,1165646917
14502090,150751,1777,3.0,1000417042
15369863,159966,8360,4.0,1455521614
9953117,102584,1299,5.0,863008578
9811143,101223,8369,3.0,1246222840
23082707,239701,1078,3.0,942247217
3811920,39742,2378,3.0,1450658159
18495371,191968,3968,4.0,1489196084
12895236,133895,2160,3.0,1244325899
10620287,109597,111759,4.5,1474469173
18733514,194601,261,3.5,1167582674
2388304,24768,788,3.0,853624956
22387480,232318,1562,2.5,1387205952
18139063,188319,3751,3.0,1182991081
19497152,202479,4011,3.0,1099870854
20355148,211492,3527,3.5,1147807196
564242,5736,7076,3.5,1450004896
23204292,240785,6365,3.0,1315007733
9805576,101166,30822,2.5,1128546751
25523659,265666,5418,4.0,1044458633
20600027,214109,1320,3.0,1113994820
21469179,223022,427,2.0,1001100357
24164649,251035,1500,4.0,1112324945
18442947,191354,69122,4.0,1483334034
9981541,102898,122882,4.0,1457971134
15733247,163628,1103,4.0,855498898
23633326,245311,443,2.5,1207522859
22574835,234513,1748,5.0,1000194328
25905365,269622,126548,4.0,1492438215
19822029,205968,299,4.0,837613363
15768687,164019,98203,2.5,1496904846
20371247,211722,1271,4.5,1225245631
19332086,200787,37386,3.0,1479615825
5705432,58726,948,5.0,938893337
20722767,215314,553,3.0,1128412485
4448692,45811,86721,4.5,1455577726
2083199,21652,1527,4.0,1434569804
25621830,266642,162160,2.5,1471893876
4799581,49422,3147,3.5,1246144444
12350057,128079,100,5.0,861098256
21152731,219803,2116,5.0,955438259
9219428,95182,30812,4.0,1288342642
16114397,167627,33166,4.5,1226804247
1848562,19151,1645,4.5,1228074389
19609904,203718,356,5.0,845651700
25107634,261212,59315,4.5,1312329199
23168340,240470,104,2.0,941743200
1863999,19335,2948,3.0,1040690240
8944478,92340,3535,4.5,1427922552
24615498,255854,10,4.0,850486912
4962859,51040,1396,3.0,1220316794
7730736,79728,53988,2.5,1212893394
7854775,80947,134853,0.5,1457463527
6703863,69212,339,3.0,848052117
1449032,14893,3543,4.0,975128297
2511729,26095,377,5.0,837669826
21836495,226846,8366,3.5,1256691779
13051452,135629,1694,5.0,962597672
3251915,33829,97938,3.5,1499650901
7869361,81095,30812,1.0,1158532707
18956196,196812,1101,4.0,1427066738
1035312,10543,3189,4.0,1070054460
16190052,168335,7934,4.0,1085428065
19773908,205489,21,4.0,1055958645
12789044,132701,79139,4.5,1430089191
300152,3180,74458,4.0,1474629839
17864695,185444,1884,4.5,1247277911
4563493,46868,50872,3.0,1196383556
3518210,36648,2605,4.0,945931888
11906679,123476,1247,4.0,1250361750
15872487,165127,3091,5.0,1196448836
8491905,87420,32124,3.0,1139523809
2229450,23136,6711,3.5,1314244554
17495175,181546,2706,5.0,982260518
14109522,146585,2751,5.0,949333214
1580710,16412,2140,4.0,990639668
25526582,265689,4718,1.0,1495133651
210384,2234,8807,3.5,1095302151
7203768,74275,5410,3.5,1428444040
24768567,257484,555,3.5,1453903910
13108108,136179,3301,3.0,967493176
12289113,127473,5380,4.0,1041957317
21282898,221103,595,2.0,844072487
3289144,34149,955,4.0,974611231
8430694,86824,3060,3.0,993058060
2299067,23893,3148,4.0,1155355920
